  12,  100,   1200, 120
-127,   21,  -2667, 140
 -81, -127,  10287, 80
  39, -128,  -4992, 60
 104,   51,   5304, 100
 -31,  -91,   2821, 160
 -33,  124,  -4092, 80
 -27,  -11,    297, 120
 -62,   21,  -1302, 140
  50,   27,   1350, 100
 -78,   76,  -5928, 120
-114,    8,   -912, 80
 -89,   31,  -2759, 60
  16, -107,  -1712, 160
  84,   41,   3444, 140
-121,   66,  -7986, 120
 -84,  -60,   5040, 100
 -97,   -7,    679, 80
  28,  -11,   -308, 120
  24,   89,   2136, 140
-112,  110, -12320, 120
 -30,  119,  -3570, 100
 -34,   84,  -2856, 160
 122, -104, -12688, 100
 -77,    3,   -231, 60
 105,  -42,  -4410, 140
-112, -110,  12320, 140
  46,   35,   1610, 100
 -12,   60,   -720, 80
 108,  -80,  -8640, 100
  85,  120,  10200, 80
 -56,   32,  -1792, 80
 -24,  -20,    480, 100
  52, -119,  -6188, 120
 -20,   -7,    140, 80
  17,  -66,  -1122, 100
 121,   24,   2904, 80
  -9,  -57,    513, 80
 121,  -65,  -7865, 80
-123,   28,  -3444, 80
 -33,   -2,     66, 60
   4, -126,   -504, 100
 -81,  -97,   7857, 80
  61,   15,    915, 60
  -5,  -20,    100, 100
  91,   70,   6370, 120
  92,  -30,  -2760, 100
  45,  -52,  -2340, 100
  18,    3,     54, 60
 -98,  -95,   9310, 120
  84,  122,  10248, 120
 -56,  104,  -5824, 120
 -21,  -42,    882, 140
 100,  -98,  -9800, 100
 -69,   11,   -759, 100
   6,   74,    444, 160
  67,  -22,  -1474, 140
 -21,   26,   -546, 120
 -78,  -34,   2652, 100
 -63,  101,  -6363, 140
 -80,   15,  -1200, 60
  46,   -1,    -46, 40
  97,  -80,  -7760, 100
 127,  107,  13589, 140
 -42,  -87,   3654, 160
  84,   85,   7140, 180
  97,   95,   9215, 100
-112,  -51,   5712, 120
   6,  -59,   -354, 120
-122,   63,  -7686, 60
-120,  122, -14640, 120
-109,  -94,  10246, 140
  54,   32,   1728, 80
  34,  -50,  -1700, 100
  19,  -79,  -1501, 120
  88,  115,  10120, 100
  95,   -1,    -95, 40
  76,  -72,  -5472, 100
  52,   32,   1664, 80
  35,  -36,  -1260, 100
  53,  -12,   -636, 100
 -30,  -14,    420, 100
  -6, -122,    732, 100
  82,   22,   1804, 120
  67,  122,   8174, 120
 -48,   37,  -1776, 140
-101,   73,  -7373, 140
  92,   96,   8832, 80
 104,  116,  12064, 120
 -62,    5,   -310, 100
  35,  113,   3955, 100
  54,   65,   3510, 100
 -81, -116,   9396, 100
  54, -121,  -6534, 80
 125,  108,  13500, 120
  20,  -77,  -1540, 120
-117,  116, -13572, 120
 -16,   -4,     64, 60
 -36,  -60,   2160, 100
-113,   41,  -4633, 140
 116,    2,    232, 80
 -48,    2,    -96, 80
-120,  -83,   9960, 160
  41,  116,   4756, 120
 -33,   49,  -1617, 100
  -2,   96,   -192, 80
  12,  113,   1356, 100
  40, -114,  -4560, 100
-101,   -1,    101, 40
-124,  -68,   8432, 100
 -70,  -62,   4340, 100
 -28,   62,  -1736, 80
-118,   47,  -5546, 100
  60,   47,   2820, 100
-100,  -24,   2400, 100
  97,  -97,  -9409, 80
 -64,  -31,   1984, 80
  40,  -64,  -2560, 60
 -68,  -49,   3332, 80
  87, -120, -10440, 100
  -7,   25,   -175, 100
  31,  -72,  -2232, 100
 -48,   -6,    288, 100
-108,  -46,   4968, 140
 120,   26,   3120, 120
 -26,  -36,    936, 100
  69,   74,   5106, 160
 -66, -126,   8316, 100
  62,  -93,  -5766, 120
-100, -128,  12800, 60
 -87,  -73,   6351, 120
 119,  -52,  -6188, 100
 -87,   21,  -1827, 140
-106, -126,  13356, 100
 121,  -42,  -5082, 140
 -33,   -4,    132, 60
 110,  104,  11440, 120
-119,   30,  -3570, 80
  72,   79,   5688, 100
 119,   60,   7140, 80
 -14,   20,   -280, 120
  36,  -90,  -3240, 140
  76,   38,   2888, 120
 103,   62,   6386, 80
   7,  -55,   -385, 120
  -2,   28,    -56, 80
  72,  -16,  -1152, 60
  28,  -67,  -1876, 120
   7,   18,    126, 120
 -19,  -94,   1786, 140
 -36,  -36,   1296, 100
  79,  -21,  -1659, 120
  76,  -47,  -3572, 120
 -75,  -39,   2925, 120
  38,  -87,  -3306, 160
 103,  -76,  -7828, 140
  15,  -96,  -1440, 100
  31,   17,    527, 100
 -41,  108,  -4428, 120
  57,  -27,  -1539, 120
 -93,   16,  -1488, 80
 104,  102,  10608, 120
-104,   72,  -7488, 120
  49,   52,   2548, 120
  10,  -58,   -580, 100
  25,  -77,  -1925, 120
 -41,  -10,    410, 100
 -48,   38,  -1824, 120
  -7,  126,   -882, 80
  53,  106,   5618, 160
 -13,   58,   -754, 120
-112,  -39,   4368, 120
  43,  -27,  -1161, 120
 -50,   75,  -3750, 140
 -59,   44,  -2596, 120
  40,  -90,  -3600, 140
  34,   93,   3162, 140
  -7,   -4,     28, 60
-116,  109, -12644, 140
  47,  -84,  -3948, 140
  60, -106,  -6360, 140
  31,  127,   3937, 60
  55,   48,   2640, 80
  31,   55,   1705, 100
  53,   19,   1007, 100
 -76, -119,   9044, 120
  18,   45,    810, 140
 -73,    2,   -146, 80
  -5, -122,    610, 100
  66,  -70,  -4620, 140
 -48,  112,  -5376, 80
 -66,  102,  -6732, 120
 -17,   16,   -272, 80
 -26,  -79,   2054, 120
 -12,    5,    -60, 100
  39,   90,   3510, 160
 125,   93,  11625, 140
  28,    9,    252, 100
 -96, -116,  11136, 100
-108,   94, -10152, 120
  21,  -86,  -1806, 180
 -13,   40,   -520, 120
 -68,  -94,   6392, 140
  58,   63,   3654, 60
-117, -102,  11934, 140
 -93,   -3,    279, 80
-122,   53,  -6466, 140
  30,  -61,  -1830, 80
 -49,   -1,     49, 40
 126, -109, -13734, 120
 117,  -81,  -9477, 120
 -62,   40,  -2480, 120
   6,  115,    690, 100
  66, -118,  -7788, 140
-115,    8,   -920, 80
  31, -107,  -3317, 160
  10,  -42,   -420, 140
 -51,  110,  -5610, 120
   3,  -75,   -225, 160
  13,   88,   1144, 120
  65,  -76,  -4940, 140
  50,  -22,  -1100, 140
  78,  117,   9126, 140
   5,   17,     85, 100
 -38,  123,  -4674, 100
  39,  -27,  -1053, 120
-116,    0,      0, 40
  66,  -69,  -4554, 120
 103,  -94,  -9682, 140
 -33,  118,  -3894, 120
  81, -104,  -8424, 100
  71, -114,  -8094, 100
 -39,  -93,   3627, 120
  53,  -69,  -3657, 120
 -47,  119,  -5593, 100
 -65,  -53,   3445, 120
 -40,  -38,   1520, 140
  70, -113,  -7910, 80
 105,   31,   3255, 60
 -59,   95,  -5605, 100
-124,   73,  -9052, 140
  96,   36,   3456, 120
-112, -122,  13664, 100
 127,  109,  13843, 140
-118,   49,  -5782, 100
  86,  119,  10234, 100
  25,   39,    975, 100
  42,  -77,  -3234, 120
 -96, -110,  10560, 140
  52,  -87,  -4524, 160
 -26,  -13,    338, 80
 117,  -47,  -5499, 120
 102, -112, -11424, 100
  79,   52,   4108, 120
 -17,   27,   -459, 100
  73,  114,   8322, 120
-105,  -87,   9135, 160
 -66,    5,   -330, 100
 -83,  -58,   4814, 100
 -20,   82,  -1640, 160
 -82,  -37,   3034, 120
  36,  112,   4032, 80
 -24, -103,   2472, 120
-128,   35,   4480, 100
 -40,  -96,   3840, 100
 -20,    8,   -160, 80
 -35,   40,  -1400, 120
 -22,   88,  -1936, 120
  87,  -51,  -4437, 120
 -41,   87,  -3567, 140
 -50,   74,  -3700, 160
  21,  -57,  -1197, 80
  55,   82,   4510, 160
 -17,  116,  -1972, 120
 -22,   64,  -1408, 80
-112,   53,  -5936, 140
 109,  -41,  -4469, 120
 -35,  122,  -4270, 120
-102,  -54,   5508, 140
-104,  -70,   7280, 140
  78,   63,   4914, 60
-104,  -33,   3432, 80
  40,   19,    760, 100
 118,    8,    944, 80
 112,    3,    336, 60
 124,  -83, -10292, 160
 -49, -125,   6125, 80
  67, -108,  -7236, 140
 -34,  114,  -3876, 120
 -70, -108,   7560, 140
  37,  104,   3848, 120
  13, -102,  -1326, 140
 -73,  -47,   3431, 120
  45,  -24,  -1080, 100
 -30, -114,   3420, 100
  89,    8,    712, 80
  42,   90,   3780, 160
-118,  112, -13216, 80
  16,  -91,  -1456, 160
   4,   65,    260, 100
 -51,   26,  -1326, 120
  -8,   38,   -304, 120
-110, -107,  11770, 160
-121,  -58,   7018, 100
  93,  -79,  -7347, 120
  -3,  -60,    180, 100
  19,  -82,  -1558, 140
 -99,  -67,   6633, 120
 -43,  -18,    774, 100
 -40,   69,  -2760, 140
  77,  -79,  -6083, 120
  67,   87,   5829, 140
 -23,   84,  -1932, 160
  44,   52,   2288, 120
 -74,  -57,   4218, 80
  26,   26,    676, 120
 -28,  116,  -3248, 120
  26,  -25,   -650, 80
-115,   74,  -8510, 160
  44,    2,     88, 80
 -30,   45,  -1350, 140
 -81, -105,   8505, 120
  65,  118,   7670, 120
  17, -112,  -1904, 100
 104,  -53,  -5512, 120
 -69,   83,  -5727, 140
  61,   -9,   -549, 80
 109,  -87,  -9483, 160
  99,    8,    792, 80
   0,  -39,      0, 120
  22,   92,   2024, 120
 -43,   98,  -4214, 120
-127,  -23,   2921, 120
 -54,   80,  -4320, 120
  18,   97,   1746, 100
  22,  -89,  -1958, 120
 -19,  125,  -2375, 100
 -36,  -39,   1404, 120
  22,   30,    660, 80
 -47,  -65,   3055, 80
 103,  124,  12772, 80
 -55,   12,   -660, 80
 -17,   29,   -493, 100
-123,  -74,   9102, 140
 -58,  -55,   3190, 120
 -95,   74,  -7030, 160
  -1,   62,    -62, 80
 -21,  -95,   1995, 120
 -56,  -54,   3024, 140
   9,   -9,    -81, 80
  70, -111,  -7770, 120
 -65,  -55,   3575, 120
  89,  -79,  -7031, 120
 -83, -112,   9296, 100
 -50,   -2,    100, 60
 -32,  -82,   2624, 140
  37, -112,  -4144, 100
  15,  -93,  -1395, 120
 118,  -44,  -5192, 140
 -45,  -16,    720, 60
-104,   97, -10088, 100
 -64,  -91,   5824, 160
  29,   62,   1798, 80
 -88,   23,  -2024, 100
  55,  -31,  -1705, 80
 -17,  -87,   1479, 160
  43, -117,  -5031, 120
  59,   54,   3186, 120
  90,   79,   7110, 100
  93,   -9,   -837, 80
-127,   97, -12319, 100
 -42,  120,  -5040, 80
  74,   10,    740, 120
 -79, -125,   9875, 80
 -65,  -53,   3445, 120
  55, -127,  -6985, 80
 -70,   20,  -1400, 120
  40,   69,   2760, 140
 -16,   39,   -624, 100
 -14,  -70,    980, 140
 -94,  110, -10340, 120
 -84,  111,  -9324, 100
-104,   -8,    832, 60
  52,  115,   5980, 100
 122,   86,  10492, 160
  69, -125,  -8625, 80
  27, -112,  -3024, 100
 -29,  -16,    464, 60
 -42,  104,  -4368, 120
 -21,   78,  -1638, 120
-117,  -92,  10764, 140
  39,   74,   2886, 160
  97,  -99,  -9603, 120
 -69,  -71,   4899, 120
 -46,  -70,   3220, 140
  71,   58,   4118, 120
  53,   42,   2226, 160
-119, -123,  14637, 120
  60,  117,   7020, 140
 -17,  -66,   1122, 100
-101,   61,  -6161, 100
 -46,  -32,   1472, 60
  98,  -58,  -5684, 100
 -45,  -94,   4230, 140
  34,  -98,  -3332, 100
  18,  -35,   -630, 120
 121,   -4,   -484, 60
 -77,  -27,   2079, 120
  27,   46,   1242, 120
 116,  -55,  -6380, 120
 -10,  -78,    780, 140
 -70,   -1,     70, 40
 118,   70,   8260, 120
 -27,   99,  -2673, 100
 -97, -100,   9700, 100
  69,   13,    897, 100
  -7,  -13,     91, 80
-118,  -12,   1416, 100
 -12,   59,   -708, 100
   5,  -46,   -230, 140
 -33,   26,   -858, 120
-111,   69,  -7659, 140
  -6,  103,   -618, 100
-127,  -94,  11938, 140
 -47,  115,  -5405, 100
  99,  118,  11682, 120
 100,  -64,  -6400, 60
  -7,   40,   -280, 120
  65,  107,   6955, 140
  57,  -74,  -4218, 140
  33,   -3,    -99, 80
 -85,   12,  -1020, 80
  38,  -33,  -1254, 80
  12,  -39,   -468, 120
  71,   29,   2059, 100
 115,  122,  14030, 120
  21,  -64,  -1344, 60
 -19,  -50,    950, 100
  91,  112,  10192, 80
 -46, -116,   5336, 100
 -65, -114,   7410, 100
 -76,   -7,    532, 80
  -2, -114,    228, 100
  74, -116,  -8584, 100
 -54,  -70,   3780, 140
  20,  103,   2060, 100
  -6,   32,   -192, 80
  44,   33,   1452, 100
  12,  -32,   -384, 60
  13,  -27,   -351, 120
 -88, -112,   9856, 100
 -81,   79,  -6399, 100
  37,  -18,   -666, 100
 -62,   -3,    186, 80
 -65, -100,   6500, 100
 123,   99,  12177, 100
 126,   27,   3402, 100
 -87,  -62,   5394, 100
 127,  -66,  -8382, 100
-118,  -68,   8024, 100
 -96,  -53,   5088, 120
  32, -111,  -3552, 120
  57, -125,  -7125, 80
 106,  105,  11130, 140
 -17,   77,  -1309, 140
  93,  -91,  -8463, 160
  60,  -76,  -4560, 140
 -32,  -69,   2208, 120
 -56,  120,  -6720, 80
 -59, -118,   6962, 140
  34,  102,   3468, 120
 -19,  -94,   1786, 140
  -4,   44,   -176, 120
-100,  121, -12100, 100
 119,  -21,  -2499, 120
  46,   -3,   -138, 80
 -91,  -79,   7189, 120
  27, -114,  -3078, 100
 -59,  -96,   5664, 100
 -94,  -69,   6486, 120
 105,  -11,  -1155, 120
 -32,  -36,   1152, 100
   3,  -98,   -294, 100
 -54,  -30,   1620, 100
  15,  -85,  -1275, 160
 -64,  104,  -6656, 120
  89,   66,   5874, 120
  47,  122,   5734, 120
 127,   76,   9652, 120
  -1,   -1,      1, 40
  81,  -91,  -7371, 160
  67,   81,   5427, 140
  23,  -13,   -299, 80
 -32,  -23,    736, 120
  96,  -25,  -2400, 80
 -91,  -93,   8463, 120
 108,   30,   3240, 80
-107, -121,  12947, 80
 -48,   91,  -4368, 140
 -61,  -97,   5917, 80
  98,   77,   7546, 140
-103,  -61,   6283, 80
  13, -100,  -1300, 100
 -33,  -44,   1452, 140
 -90,  127, -11430, 60
  93,  108,  10044, 120
  78,  120,   9360, 80
 110,  110,  12100, 120
-117, -109,  12753, 120
  93,  107,   9951, 140
 -96,  -65,   6240, 80
 -32,  102,  -3264, 120
  68, -120,  -8160, 100
-109,  -38,   4142, 140
  83,  -13,  -1079, 80
 -65, -121,   7865, 80
-126, -103,  12978, 120
  76,   -4,   -304, 60
 -60,  -39,   2340, 120
  53,   81,   4293, 140
 103,   62,   6386, 80
  87,   17,   1479, 100
-121,  -28,   3388, 100
 -20,  -61,   1220, 80
 -20,   10,   -200, 120
-102,   18,  -1836, 120
 -12, -121,   1452, 80
  85,    3,    255, 60
-108,  106, -11448, 160
   7,   67,    469, 100
  16,   99,   1584, 100
  70,  -28,  -1960, 100
-121,   70,  -8470, 120
 -20,  -83,   1660, 160
 -40,   84,  -3360, 160
   0,   75,      0, 140
  19,  126,   2394, 80
 -89,  118, -10502, 120
 -17,  101,  -1717, 140
-108,  121, -13068, 100
-127,   72,  -9144, 120
 -71,   19,  -1349, 100
 -90, -103,   9270, 120
 -96,   47,  -4512, 100
  85,  114,   9690, 120
  57,  100,   5700, 120
 101,  -96,  -9696, 100
 121,  -70,  -8470, 140
 -30, -128,   3840, 60
 -89,  -86,   7654, 180
 126,   97,  12222, 100
 -88,  -44,   3872, 140
  78,  -88,  -6864, 140
  33,   91,   3003, 140
  80,  107,   8560, 140
 -47,  110,  -5170, 120
 -26,  -73,   1898, 120
 -15,  -34,    510, 100
 -45,   68,  -3060, 120
 -12,   87,  -1044, 140
 -38,  -56,   2128, 100
-123,   28,  -3444, 80
-119, -103,  12257, 120
  17,  -60,  -1020, 100
  93,  -20,  -1860, 100
 -64,   -4,    256, 60
 -62,   76,  -4712, 120
  43,  -76,  -3268, 140
  24,  -95,  -2280, 120
 -83,  -70,   5810, 140
  74,   97,   7178, 100
 -87,   58,  -5046, 120
  14,   55,    770, 100
-110,   24,  -2640, 80
 117,  -48,  -5616, 100
  28,  -95,  -2660, 120
 -49,   10,   -490, 120
  98,  125,  12250, 100
-120,   52,  -6240, 120
  96,  118,  11328, 120
  23,  -90,  -2070, 140
-109,  -25,   2725, 80
-122,   89, -10858, 140
  32,  110,   3520, 120
 -56,  -62,   3472, 100
  79,  -62,  -4898, 100
  88,  -88,  -7744, 140
 -71,   44,  -3124, 120
  72,   33,   2376, 100
   4,  -95,   -380, 120
  91,  125,  11375, 100
 123,  -23,  -2829, 120
  53,   80,   4240, 120
  95,  -42,  -3990, 140
  73,   79,   5767, 100
  79,   -5,   -395, 80
-119,   69,  -8211, 140
-107,  -28,   2996, 100
-121,  -60,   7260, 100
 -72,   58,  -4176, 120
  12,  -32,   -384, 60
  32,  -37,  -1184, 120
 -53, -101,   5353, 120
  55,   76,   4180, 120
  55,   71,   3905, 100
 -55, -113,   6215, 80
  43, -125,  -5375, 80
  13,  -58,   -754, 100
 104,   39,   4056, 100
  33,  -87,  -2871, 160
-119,  -65,   7735, 80
  95,   54,   5130, 120
-124,  -44,   5456, 140
  82,  -90,  -7380, 140
  88,  -64,  -5632, 60
 -72,   11,   -792, 100
 -21,   68,  -1428, 120
  83,  -89,  -7387, 120
 -51, -116,   5916, 100
 -17,   90,  -1530, 160
 -40,  -15,    600, 80
 119,   48,   5712, 80
 103,   17,   1751, 100
 100, -123, -12300, 120
  27, -104,  -2808, 100
 103,  -76,  -7828, 140
 -35,   83,  -2905, 140
 -87,  -60,   5220, 100
  49,  -39,  -1911, 120
 110,   23,   2530, 100
 101,  123,  12423, 100
-127, -118,  14986, 140
 -60,  -79,   4740, 120
  49,   -2,    -98, 60
  95,  -59,  -5605, 120
  71,  -52,  -3692, 100
-127,  -32,   4064, 60
 -64,   10,   -640, 120
 102,   81,   8262, 140
 -84,   43,  -3612, 140
  87,   34,   2958, 120
   7,  -21,   -147, 120
 -76,  -48,   3648, 100
 -34,   -9,    306, 80
  16,   81,   1296, 140
 -91,   90,  -8190, 160
 -15,   23,   -345, 100
   9,   23,    207, 100
  77,  100,   7700, 120
  30,  -16,   -480, 60
  92, -122, -11224, 100
  60,  -45,  -2700, 120
 -35,   77,  -2695, 140
 106,  -36,  -3816, 100
  88,   96,   8448, 80
 -88,  118, -10384, 120
-128,  -70,  -8960, 140
 -17,  122,  -2074, 120
  83,  -11,   -913, 120
  72,  -37,  -2664, 120
  -5,  -80,    400, 100
 -52,  -55,   2860, 120
  25,  -80,  -2000, 100
 -32,  -51,   1632, 120
-108,   14,  -1512, 80
-109,  -58,   6322, 100
 117,   11,   1287, 100
  99,   85,   8415, 180
 -14,  -23,    322, 120
  88,  -99,  -8712, 120
  67,   89,   5963, 140
 -77,  -37,   2849, 120
  81,  -48,  -3888, 100
  37,  -58,  -2146, 100
 -39,  119,  -4641, 100
 -56,   51,  -2856, 100
  33,  -29,   -957, 80
 -50,   -9,    450, 80
 -48,   92,  -4416, 120
  45,  125,   5625, 100
   2,  -38,    -76, 140
  34,    0,      0, 40
  52, -122,  -6344, 100
 -22,  -14,    308, 100
  28,  -34,   -952, 100
-128,  123,  15744, 100
   8,   74,    592, 160
 -63, -120,   7560, 100
 -37,   75,  -2775, 140
 -56,  107,  -5992, 140
  57,    4,    228, 80
 -42,  123,  -5166, 100
  11,   81,    891, 140
 -80,  -81,   6480, 120
 -30,   37,  -1110, 140
 -82,  -80,   6560, 100
  84,  108,   9072, 120
 118,   86,  10148, 160
  -7,   31,   -217, 60
-107,    2,   -214, 80
  15,  -53,   -795, 120
 -14,  -36,    504, 100
  95,   60,   5700, 80
  92,   98,   9016, 120
-118, -117,  13806, 120
  13,   62,    806, 80
  67,   67,   4489, 100
-123,  -26,   3198, 100
-101,  -44,   4444, 140
-114,  -15,   1710, 80
 -14,   15,   -210, 60
 -68,  -88,   5984, 140
 -95,  -34,   3230, 100
  80,  -71,  -5680, 120
   0,   -6,      0, 100
 -63, -109,   6867, 120
 -39,  -54,   2106, 140
 -40,   95,  -3800, 100
 -41,   46,  -1886, 120
 -88,    7,   -616, 60
  32,  101,   3232, 140
  67,   76,   5092, 120
-101,  -48,   4848, 100
 125,   96,  12000, 80
   9,  -61,   -549, 80
-101,   -6,    606, 100
 124,   23,   2852, 100
  69,   94,   6486, 120
  87,  -60,  -5220, 100
-116,   81,  -9396, 140
  90,   48,   4320, 80
 101,  110,  11110, 120
 -34,  108,  -3672, 120
 113,  -38,  -4294, 140
 -40,   24,   -960, 80
  96,  -53,  -5088, 120
 -71,   40,  -2840, 120
 -48,  -41,   1968, 120
 -63,   67,  -4221, 100
   0, -117,      0, 120
 -28,  -22,    616, 140
  38,   59,   2242, 100
 -44,   48,  -2112, 80
 -47, -124,   5828, 100
  62,   40,   2480, 120
  26,  127,   3302, 60
 -16,  -45,    720, 120
  13,   18,    234, 120
 -37,  -70,   2590, 140
  22,   92,   2024, 120
 -94,  -21,   1974, 120
 -41,  -67,   2747, 120
 -58,  -99,   5742, 120
  51,   94,   4794, 120
   8,   41,    328, 140
 -26,  -59,   1534, 120
  24, -113,  -2712, 80
-111,   95, -10545, 100
  37,   70,   2590, 120
 126, -125, -15750, 80
 116, -115, -13340, 120
   6,  -36,   -216, 100
-123,  -19,   2337, 120
 -34,  -75,   2550, 160
 -27,   52,  -1404, 120
  54,   43,   2322, 140
  76, -115,  -8740, 120
  -7,  -94,    658, 140
  19,    1,     19, 60
   1, -108,   -108, 140
 -96,    8,   -768, 80
 -95,   31,  -2945, 60
 -29,  109,  -3161, 140
  88,   73,   6424, 140
 115,   61,   7015, 100
   5,  125,    625, 100
 112,  -18,  -2016, 100
 113,   55,   6215, 100
 -79, -128,  10112, 60
-107,   73,  -7811, 140
 103,  -44,  -4532, 140
  90,  -59,  -5310, 120
 -58,  -31,   1798, 80
  72,   -9,   -648, 80
 -63,   12,   -756, 80
 -24,  102,  -2448, 120
-115,   93, -10695, 140
  58,  102,   5916, 120
 -34,  -69,   2346, 120
  16,   18,    288, 120
-101,  -14,   1414, 100
 -77,   75,  -5775, 140
   0,  -66,      0, 100
-105, -103,  10815, 120
 -26, -122,   3172, 100
-120,  116, -13920, 120
  40,   11,    440, 100
  34,  -30,  -1020, 100
 -41,  -68,   2788, 100
 -33,  -15,    495, 80
  77,  -20,  -1540, 100
 -81,   -7,    567, 80
 -83,  -96,   7968, 100
  82,   28,   2296, 80
  -5,   36,   -180, 120
 102,   13,   1326, 100
  78,   56,   4368, 80
 113,  126,  14238, 80
  76,  -24,  -1824, 100
 -57,   67,  -3819, 100
 111,  -15,  -1665, 80
 -92, -107,   9844, 160
  67,  -63,  -4221, 80
  70,  111,   7770, 100
  32,  -17,   -544, 80
 115,  127,  14605, 60
-120,   73,  -8760, 140
  53,  -88,  -4664, 140
 -73,   61,  -4453, 100
  35,  126,   4410, 80
-126,  -49,   6174, 80
  29,  -59,  -1711, 120
  26,  -38,   -988, 140
 -67,   96,  -6432, 80
 -47,  -49,   2303, 80
 110,  -83,  -9130, 160
 109,  -86,  -9374, 180
 110,  -60,  -6600, 100
  45,   87,   3915, 140
-106, -110,  11660, 140
  24,   66,   1584, 120
  78,   70,   5460, 120
 -99,   65,  -6435, 100
 110,    9,    990, 100
  55, -101,  -5555, 120
 125,  127,  15875, 60
  19,   88,   1672, 120
  17,   -4,    -68, 60
  98,  -98,  -9604, 100
 -81,  -14,   1134, 100
 103,   78,   8034, 120
  14, -121,  -1694, 80
 -39, -108,   4212, 140
   3,  -47,   -141, 120
 -76,  -89,   6764, 120
  -5,  -85,    425, 160
  15,  117,   1755, 140
  82,  -94,  -7708, 140
  15,  108,   1620, 120
 106,  -25,  -2650, 80
-108,   24,  -2592, 80
 -53,  -55,   2915, 120
 -88,  -45,   3960, 120
  55,  -84,  -4620, 140
  98,   63,   6174, 60
 -11,  -18,    198, 100
  60,  -72,  -4320, 100
  63,  -70,  -4410, 140
-122, -119,  14518, 120
  25,   66,   1650, 120
  -5,    1,     -5, 60
 117,   80,   9360, 120
  44,   64,   2816, 80
  -3,  -86,    258, 180
 -71,  -40,   2840, 100
  78,   71,   5538, 100
  10,    9,     90, 100
  12,  -63,   -756, 80
-112,  -50,   5600, 100
-102,    9,   -918, 100
  44,  112,   4928, 80
 -40,  -59,   2360, 120
 -41,  -40,   1640, 100
 -74,  102,  -7548, 120
  28,   90,   2520, 160
  -4,   88,   -352, 120
 127,   46,   5842, 120
  28,   79,   2212, 100
 111,   83,   9213, 140
  96,   43,   4128, 140
 -51,   12,   -612, 80
  89,  102,   9078, 120
 -79,  -67,   5293, 120
 -38, -125,   4750, 80
 117,   78,   9126, 120
  96,  124,  11904, 80
 -82,  -34,   2788, 100
  54,  -95,  -5130, 120
  23,  -16,   -368, 60
  59,  -27,  -1593, 120
  30,  -46,  -1380, 140
-110,    9,   -990, 100
  22,  112,   2464, 80
  31,  -82,  -2542, 140
 -80,   85,  -6800, 180
  38,  -86,  -3268, 180
 -42,    7,   -294, 60
 -31,  -73,   2263, 120
 117,  121,  14157, 100
 103,  -32,  -3296, 60
  88,  -49,  -4312, 80
 -60,  -89,   5340, 120
 -86,   45,  -3870, 140
-122,   99, -12078, 100
  50,  -68,  -3400, 100
 -79,  -59,   4661, 120
 -27,  -78,   2106, 140
  88,    6,    528, 80
 -21,  126,  -2646, 80
 -56,  -83,   4648, 160
 -97,  -24,   2328, 100
-108,  101, -10908, 140
 -73,   65,  -4745, 100
  84,  -24,  -2016, 100
  28,  124,   3472, 80
 123,  102,  12546, 120
-111,   71,  -7881, 100
  26,  102,   2652, 120
 -67,   -8,    536, 60
 -40,  -92,   3680, 140
 -73,  111,  -8103, 100
  18,  -48,   -864, 100
 -92,  -76,   6992, 140
  99,  -75,  -7425, 160
-125, -117,  14625, 120
 119,  -64,  -7616, 60
 -62,  -95,   5890, 120
-124,   81, -10044, 140
 -86,  -89,   7654, 120
  56,  -35,  -1960, 120
  68,   -5,   -340, 80
 120,   87,  10440, 140
 -48,   35,  -1680, 100
 -49,  -53,   2597, 120
  89,  -44,  -3916, 140
 -45,  -74,   3330, 140
-116,  -77,   8932, 120
 113,    6,    678, 80
  99, -117, -11583, 120
  96,   55,   5280, 100
 -68,   63,  -4284, 60
 -93, -104,   9672, 100
 123,   19,   2337, 100
 105,   28,   2940, 80
  65,  -94,  -6110, 140
  44,  -78,  -3432, 140
  99,   36,   3564, 120
  87,  -82,  -7134, 140
  31,   71,   2201, 100
 102,   32,   3264, 80
 -52,   77,  -4004, 140
 -74,  -93,   6882, 120
 -15,  -85,   1275, 160
  -9,  -97,    873, 80
   4,  -32,   -128, 60
-107,   98, -10486, 120
 -55,  -70,   3850, 140
 -35,   26,   -910, 120
   0,  -61,      0, 80
  79,   43,   3397, 140
 105,   15,   1575, 60
 -27,  -68,   1836, 100
 -59,   29,  -1711, 100
 -86,   32,  -2752, 80
 -34,   16,   -544, 80
 125,  -25,  -3125, 80
  56,  -26,  -1456, 100
  88,   44,   3872, 120
 124,  -13,  -1612, 80
 -25,   12,   -300, 80
  66,   86,   5676, 160
 -33,  -59,   1947, 120
  56, -105,  -5880, 120
 -51,  101,  -5151, 140
  97,   52,   5044, 120
 -39, -101,   3939, 120
  99,   70,   6930, 120
  50, -121,  -6050, 80
-110,    5,   -550, 100
-104,   24,  -2496, 80
 -58,   84,  -4872, 160
 -57,  -37,   2109, 120
-104,   27,  -2808, 100
  40,  -55,  -2200, 120
  28,  -99,  -2772, 120
-101,  -10,   1010, 100
 -83, -123,  10209, 120
 -78,  -87,   6786, 160
 -19,  -27,    513, 120
  52,  -48,  -2496, 100
-122,  -37,   4514, 120
  66,   66,   4356, 120
 -54,   22,  -1188, 120
  -7,  -40,    280, 100
 -58,  -15,    870, 80
 -28,  -72,   2016, 100
 -25,   95,  -2375, 100
